Day,Time,Room,Batch,Course,Type,Faculty
Tuesday,09:00-10:30,102,CSE_B_2022,Advanced Algorithm Design,LECTURE,Dr. Suvadip Hazra
Tuesday,09:00-11:00,102,CSE_B_2022,Parallel Computing,LECTURE,Dr. Pramod
Tuesday,10:45-12:15,102,CSE_B_2022,Artificial Intelligence,LECTURE,Dr. Girish GN
Tuesday,13:30-15:00,102,CSE_B_2022,Statistics for Computer Science,LECTURE,Dr. Sunil C K
Tuesday,14:30-16:30,102,CSE_B_2022,Computer Networks,LECTURE,Dr. Sadhvi
Tuesday,09:00-10:30,102,CSE_B_2023,Design & Analysis of Algorithms,LECTURE,Dr. Dibyajyoti Guha
Tuesday,11:15-13:15,102,CSE_B_2023,Probability,LECTURE,Dr. Anand P B
Tuesday,12:15-13:15,102,CSE_B_2023,Object Oriented Programming,LECTURE,Dr. Vivekraj
Tuesday,15:00-16:30,102,CSE_B_2023,Discrete Mathematics,LECTURE,Dr. Sadhvi
Tuesday,09:00-10:30,102,CSE_B_2024,Introduction to Design,LECTURE,Dr. Sandesh
Tuesday,09:00-11:00,102,CSE_B_2024,English Language and Communication,LECTURE,Dr. Rajesh
Tuesday,11:15-13:15,102,CSE_B_2024,Digital Design,LECTURE,Dr. Jagadeesha R Bhat
Tuesday,09:00-10:30,103,DSAI_2021,Advanced Optimization Technique,LECTURE,Dr. Utkarsh Khaire
Tuesday,09:00-11:00,103,DSAI_2021,Human-Computer Interaction,LECTURE,Dr. Bharatesh Chakravarthi
Tuesday,10:45-12:15,103,DSAI_2021,Introduction to Cybersecurity,LECTURE,Dr. Rajendra Hegadi
Tuesday,11:15-13:15,103,DSAI_2021,DevOps,LECTURE,Dr. Shirshendu Layek
Tuesday,11:45-12:45,103,DSAI_2021,Data Science System,LECTURE,Dr. Animesh Chaturvedi
Tuesday,13:30-15:00,103,DSAI_2021,Healthcare Data Analytics,LECTURE,Dr. Girish GN
Tuesday,09:00-10:30,103,DSAI_2022,Computer Communication Networks,LECTURE,Dr. C B Akki
Tuesday,09:00-11:00,103,DSAI_2022,Machine Learning,LECTURE,Dr. Sunil Kumar P V
Tuesday,11:45-12:45,103,DSAI_2022,Graphs and Social Networks,LECTURE,Dr. Utkarsh Khaire
Tuesday,13:30-15:00,103,DSAI_2022,Visualization and App Development,LECTURE,Dr. Siddharth R
Tuesday,09:00-11:00,103,DSAI_2023,Object Oriented Programming,LECTURE,Dr. Manjunath KV
Tuesday,10:45-12:15,103,DSAI_2023,Design & Analysis of Algorithms,LECTURE,Dr. Dibyajyoti Guha
Tuesday,11:15-13:15,103,DSAI_2023,Discrete Mathematics,LECTURE,Dr. Animesh Roy
Tuesday,12:15-13:15,103,DSAI_2023,Data and Business Analytics,LECTURE,Dr. Abdul Wahid
Tuesday,09:00-11:00,103,DSAI_2024,Finance and Accounting,LECTURE,Dr. Anushree Kini
Tuesday,09:00-10:30,103,DSAI_2024,Problem Solving through Programming,LECTURE,Dr. Manjunath KV
Tuesday,10:45-12:15,103,DSAI_2024,Data Science and AI Applications,LECTURE,Dr. Abdul Wahid
Tuesday,11:15-13:15,103,DSAI_2024,Mathematics for Data Science,LECTURE,Guest Faculty
Tuesday,09:00-10:30,104,ECE_2021,Image Processing and Computer Vision,LECTURE,Dr. Sibasankar Padhy
Tuesday,10:45-12:15,104,ECE_2021,Antennas & Radar Systems,LECTURE,Dr. Somen Bhattacharjee
Tuesday,09:00-10:30,104,ECE_2022,Internet of Things,LECTURE,Dr. Prakash Pawar
Tuesday,11:15-13:15,104,ECE_2022,Introduction to VLSI Design,LECTURE,Dr. Jagadish D N
Tuesday,16:30-17:30,104,ECE_2022,Advanced Digital Communication System,LECTURE,Dr. Chinmayananda
Tuesday,09:00-11:00,104,ECE_2023,Linear Integrated Circuits,LECTURE,Dr. Prakash Pawar
Tuesday,09:00-10:30,104,ECE_2023,Microprocessors and Micro-controllers,LECTURE,Dr. Nataraj
Tuesday,11:45-12:45,104,ECE_2023,Signals and Systems,LECTURE,Dr. Sibasankar Padhy
Tuesday,15:00-16:30,104,ECE_2023,Linear Algebra,LECTURE,Dr. Lakshman
Tuesday,16:30-17:30,104,ECE_2023,Electromagnetic Theory,LECTURE,Dr. Somen Bhattacharjee
Tuesday,09:00-11:00,104,ECE_2024,Physics for ECE,LECTURE,Dr. Aswath
Tuesday,11:15-13:15,104,ECE_2024,Basic Circuit Theory,LECTURE,Dr. Somen Bhattacharjee
Tuesday,16:30-17:30,104,ECE_2024,Programming and Data Structures,LECTURE,Dr. Suvadip Hazra
Wednesday,09:00-11:00,101,CSE_A_2021,AI for Cybersecurity,LECTURE,Dr. Abdul Wahid
Wednesday,09:00-10:30,101,CSE_A_2021,Bioinformatics,LECTURE,Dr. Sunil Kumar P V
Wednesday,10:45-12:15,101,CSE_A_2021,Deep Computer Vision,LECTURE,Dr. Dibyajyoti Guha
Wednesday,13:30-15:00,101,CSE_A_2021,Virtualization and Cloud Computing,LECTURE,Dr. Malay
Wednesday,14:30-16:00,101,CSE_A_2021,Computer Graphics,LECTURE,Dr. Vivekraj
Wednesday,09:00-11:00,101,CSE_A_2022,Artificial Intelligence,LECTURE,Dr. Krishendu Ghosh
Wednesday,10:45-12:15,101,CSE_A_2022,Cryptography and Information Security,LECTURE,Dr. Rajendra Hegadi
Wednesday,11:15-13:15,101,CSE_A_2022,Computer Networks,LECTURE,Dr. C B Akki
Wednesday,14:30-16:00,101,CSE_A_2022,Graph Theory,LECTURE,Dr. Pavan
Wednesday,15:00-16:30,101,CSE_A_2022,Statistics for Computer Science,LECTURE,Dr. Ramesh Athe
Wednesday,09:00-11:00,101,CSE_A_2023,Probability,LECTURE,Dr. Anand P B
Wednesday,09:00-10:30,101,CSE_A_2023,Industrial Social Psychology,LECTURE,Dr. Navyashree
Wednesday,10:45-12:15,101,CSE_A_2023,Design & Analysis of Algorithms,LECTURE,Dr. Vivekraj
Wednesday,11:15-13:15,101,CSE_A_2023,Discrete Mathematics,LECTURE,Dr. Animesh Roy
Wednesday,11:45-12:45,101,CSE_A_2023,Computer Architecture,LECTURE,Dr. Prabhu Prasad B M
Wednesday,12:15-13:15,101,CSE_A_2023,Object Oriented Programming,LECTURE,Dr. Pramod
Wednesday,09:00-11:00,101,CSE_A_2024,Probability,LECTURE,Dr. Lakshman
Wednesday,10:45-12:15,101,CSE_A_2024,Introduction to Design,LECTURE,Dr. Sandesh
Wednesday,11:15-13:15,L106,CSE_A_2024,Digital Design,LAB,Dr. Jagadeesha R Bhat
Wednesday,11:45-12:45,101,CSE_A_2024,English Language and Communication,LECTURE,Dr. Rajesh
Wednesday,09:00-11:00,102,CSE_B_2021,Bioinformatics,LECTURE,Dr. Sunil Kumar P V
Wednesday,11:15-13:15,102,CSE_B_2021,Information Retrieval,LECTURE,Dr. Krishendu Ghosh
Wednesday,11:45-12:45,102,CSE_B_2021,AI for Cybersecurity,LECTURE,Dr. Abdul Wahid
Wednesday,14:30-16:00,102,CSE_B_2021,Virtualization and Cloud Computing,LECTURE,Dr. Malay
Wednesday,15:00-16:30,102,CSE_B_2021,Deep Computer Vision,LECTURE,Dr. Dibyajyoti Guha
Wednesday,09:00-10:30,102,CSE_B_2022,Statistics for Computer Science,LECTURE,Dr. Sunil C K
Wednesday,09:00-11:00,102,CSE_B_2022,Parallel Computing,LECTURE,Dr. Pramod
Wednesday,14:30-16:00,102,CSE_B_2022,Computer Networks,LECTURE,Dr. Sadhvi
Wednesday,09:00-11:00,102,CSE_B_2023,Design & Analysis of Algorithms,LECTURE,Dr. Dibyajyoti Guha
Wednesday,10:45-12:15,102,CSE_B_2023,Probability,LECTURE,Dr. Anand P B
Wednesday,11:45-12:45,102,CSE_B_2023,Industrial Social Psychology,LECTURE,Dr. Navyashree
Wednesday,12:15-13:15,102,CSE_B_2023,Discrete Mathematics,LECTURE,Dr. Sadhvi
Wednesday,16:30-18:00,102,CSE_B_2023,Computer Architecture,LECTURE,Dr. Prabhu Prasad B M
Wednesday,09:00-11:00,102,CSE_B_2024,Problem Solving through Programming,LECTURE,Dr. Sunil C K
Wednesday,10:45-12:15,102,CSE_B_2024,Probability,LECTURE,Dr. Lakshman
Wednesday,11:15-13:15,103,DSAI_2021,Advanced Optimization Technique,LECTURE,Dr. Utkarsh Khaire
Wednesday,11:45-12:45,103,DSAI_2021,Data Science System,LECTURE,Dr. Animesh Chaturvedi
Wednesday,13:30-15:00,103,DSAI_2021,Introduction to Cybersecurity,LECTURE,Dr. Rajendra Hegadi
Wednesday,09:00-11:00,L108,DSAI_2022,Visualization and App Development,LAB,Dr. Siddharth R
Wednesday,11:15-13:15,103,DSAI_2022,Machine Learning,LECTURE,Dr. Sunil Kumar P V
Wednesday,14:30-16:30,103,DSAI_2022,Algorithms and Artificial Intelligence,LECTURE,Dr. Krishendu Ghosh
Wednesday,15:00-16:30,103,DSAI_2022,Computer Communication Networks,LECTURE,Dr. C B Akki
Wednesday,09:00-11:00,103,DSAI_2023,Object Oriented Programming,LECTURE,Dr. Manjunath KV
Wednesday,09:00-10:30,103,DSAI_2023,Introduction to Systems Thinking,LECTURE,Dr. Jagadeesha R Bhat
Wednesday,10:45-12:15,103,DSAI_2023,Ethics,LECTURE,Guest Faculty
Wednesday,11:15-13:15,103,DSAI_2023,Design & Analysis of Algorithms,LECTURE,Dr. Dibyajyoti Guha
Wednesday,15:00-16:30,103,DSAI_2023,Data and Business Analytics,LECTURE,Dr. Abdul Wahid
Wednesday,16:30-18:00,103,DSAI_2023,Discrete Mathematics,LECTURE,Dr. Animesh Roy
Wednesday,09:00-11:00,103,DSAI_2024,Mathematics for Data Science,LECTURE,Guest Faculty
Wednesday,09:00-10:30,103,DSAI_2024,Finance and Accounting,LECTURE,Dr. Anushree Kini
Wednesday,10:45-12:15,103,DSAI_2024,Problem Solving through Programming,LECTURE,Dr. Manjunath KV
Wednesday,11:15-13:15,L108,DSAI_2024,Language and Communication,LAB,Dr. Rajesh
Wednesday,11:45-12:45,103,DSAI_2024,Data Science and AI Applications,LECTURE,Dr. Bharatesh Chakravarthi
Wednesday,09:00-10:30,104,ECE_2021,Image Processing and Computer Vision,LECTURE,Dr. Sibasankar Padhy
Wednesday,11:15-13:15,104,ECE_2021,Antennas & Radar Systems,LECTURE,Dr. Somen Bhattacharjee
Wednesday,14:30-16:30,104,ECE_2021,Energy Efficient Neural Networks,LECTURE,Dr. Jagadish D N
Wednesday,16:00-17:30,104,ECE_2021,Generative AI,LECTURE,Dr. Nataraj
Wednesday,09:00-11:00,H109,ECE_2022,Digital Signal Processing,LAB,Dr. Somen Bhattacharjee
Wednesday,09:00-10:30,104,ECE_2022,Internet of Things,LECTURE,Dr. Prakash Pawar
Wednesday,10:45-12:15,104,ECE_2022,Introduction to Algorithms,LECTURE,Dr. Deepak
Wednesday,14:30-16:30,104,ECE_2022,Happiness and Wellbeing,LECTURE,Dr. Chandrika Kamath
Wednesday,14:30-16:00,104,ECE_2022,Advanced Digital Communication System,LECTURE,Dr. Chinmayananda
Wednesday,10:45-12:15,H109,ECE_2023,Microprocessors and Micro-controllers,LAB,Dr. Nataraj
Wednesday,12:15-13:15,104,ECE_2023,Signals and Systems,LECTURE,Dr. Sibasankar Padhy
Wednesday,16:00-17:30,104,ECE_2023,Linear Algebra,LECTURE,Dr. Lakshman
Wednesday,16:30-17:30,104,ECE_2023,Electromagnetic Theory,LECTURE,Dr. Somen Bhattacharjee
Wednesday,16:30-18:00,104,ECE_2023,Professional Communication,LECTURE,Dr. Chandrika Kamath
Wednesday,09:00-11:00,104,ECE_2024,Digital Design,LECTURE,Dr. Jagadeesha R Bhat
Wednesday,09:00-10:30,104,ECE_2024,Basic Circuit Theory,LECTURE,Dr. Somen Bhattacharjee
Wednesday,10:45-12:15,104,ECE_2024,Physics for ECE,LECTURE,Dr. Aswath
Wednesday,11:15-13:15,H109,ECE_2024,Programming and Data Structures,LAB,Dr. Suvadip Hazra
Wednesday,16:00-17:30,104,ECE_2024,Calculus,LECTURE,Dr. Anand P B
Thursday,09:00-10:30,101,CSE_A_2021,Computer Graphics,LECTURE,Dr. Vivekraj
Thursday,10:45-12:15,101,CSE_A_2021,Bioinformatics,LECTURE,Dr. Sunil Kumar P V
Thursday,13:30-15:00,101,CSE_A_2021,Deep Computer Vision,LECTURE,Dr. Dibyajyoti Guha
Thursday,14:30-16:00,101,CSE_A_2021,AI for Cybersecurity,LECTURE,Dr. Abdul Wahid
Thursday,15:00-16:30,101,CSE_A_2021,Virtualization and Cloud Computing,LECTURE,Dr. Malay
Thursday,16:00-17:30,101,CSE_A_2021,Information Retrieval,LECTURE,Dr. Krishendu Ghosh
Thursday,09:00-11:00,101,CSE_A_2022,Cryptography and Information Security,LECTURE,Dr. Rajendra Hegadi
Thursday,11:15-13:15,101,CSE_A_2022,Statistics for Computer Science,LECTURE,Dr. Ramesh Athe
Thursday,11:45-12:45,101,CSE_A_2022,Graph Theory,LECTURE,Dr. Pavan
Thursday,13:30-15:00,101,CSE_A_2022,Artificial Intelligence,LECTURE,Dr. Krishendu Ghosh
Thursday,14:30-16:00,101,CSE_A_2022,Internet of Things,LECTURE,Dr. Prakash Pawar
Thursday,16:30-17:30,101,CSE_A_2022,Computer Networks,LECTURE,Dr. C B Akki
Thursday,10:45-12:15,101,CSE_A_2023,Probability,LECTURE,Dr. Anand P B
Thursday,11:45-12:45,L106,CSE_A_2023,Design & Analysis of Algorithms,LAB,Dr. Vivekraj
Thursday,12:15-13:15,101,CSE_A_2023,Computer Architecture,LECTURE,Dr. Prabhu Prasad B M
Thursday,16:00-17:30,L106,CSE_A_2023,Object Oriented Programming,LAB,Dr. Pramod
Thursday,16:30-17:30,101,CSE_A_2023,Discrete Mathematics,LECTURE,Dr. Animesh Roy
Thursday,10:45-12:15,101,CSE_A_2024,Digital Design,LECTURE,Dr. Jagadeesha R Bhat
Thursday,11:15-13:15,L106,CSE_A_2024,Problem Solving through Programming,LAB,Dr. Sunil Kumar P V
Thursday,11:45-12:45,101,CSE_A_2024,English Language and Communication,LECTURE,Dr. Rajesh
Thursday,12:15-13:15,101,CSE_A_2024,Probability,LECTURE,Dr. Lakshman
Thursday,15:00-16:30,101,CSE_A_2024,Introduction to Design,LECTURE,Dr. Sandesh
Thursday,09:00-11:00,102,CSE_B_2021,Bioinformatics,LECTURE,Dr. Sunil Kumar P V
Thursday,14:30-16:30,102,CSE_B_2021,Information Retrieval,LECTURE,Dr. Krishendu Ghosh
Thursday,16:00-17:30,102,CSE_B_2021,Computer Graphics,LECTURE,Dr. Vivekraj
Thursday,16:30-18:00,102,CSE_B_2021,Deep Computer Vision,LECTURE,Dr. Dibyajyoti Guha
Thursday,09:00-10:30,102,CSE_B_2022,Computer Networks,LECTURE,Dr. Sadhvi
Thursday,09:00-11:00,102,CSE_B_2022,Advanced Algorithm Design,LECTURE,Dr. Suvadip Hazra
Thursday,11:15-13:15,102,CSE_B_2022,Statistics for Computer Science,LECTURE,Dr. Sunil C K
Thursday,11:45-12:45,102,CSE_B_2022,Artificial Intelligence,LECTURE,Dr. Girish GN
Thursday,09:00-11:00,102,CSE_B_2023,Probability,LECTURE,Dr. Anand P B
Thursday,09:00-10:30,102,CSE_B_2023,Industrial Social Psychology,LECTURE,Dr. Navyashree
Thursday,11:45-12:45,L107,CSE_B_2023,Computer Architecture,LAB,Dr. Prabhu Prasad B M
Thursday,12:15-13:15,102,CSE_B_2023,Design & Analysis of Algorithms,LECTURE,Dr. Dibyajyoti Guha
Thursday,16:30-18:00,102,CSE_B_2023,Object Oriented Programming,LECTURE,Dr. Vivekraj
Thursday,09:00-11:00,102,CSE_B_2024,Problem Solving through Programming,LECTURE,Dr. Sunil C K
Thursday,11:15-13:15,102,CSE_B_2024,Probability,LECTURE,Dr. Lakshman
Thursday,15:00-16:30,102,CSE_B_2024,English Language and Communication,LECTURE,Dr. Rajesh
Thursday,16:30-17:30,102,CSE_B_2024,Digital Design,LECTURE,Dr. Jagadeesha R Bhat
Thursday,09:00-10:30,103,DSAI_2021,Data Science System,LECTURE,Dr. Animesh Chaturvedi
Thursday,10:45-12:15,103,DSAI_2021,Advanced Optimization Technique,LECTURE,Dr. Utkarsh Khaire
Thursday,11:15-13:15,103,DSAI_2021,Human-Computer Interaction,LECTURE,Dr. Bharatesh Chakravarthi
Thursday,11:45-12:45,103,DSAI_2021,DevOps,LECTURE,Dr. Shirshendu Layek
Thursday,15:00-16:30,103,DSAI_2021,Healthcare Data Analytics,LECTURE,Dr. Girish GN
Thursday,09:00-11:00,L108,DSAI_2022,Computer Communication Networks,LAB,Dr. C B Akki
Thursday,11:15-13:15,103,DSAI_2022,Algorithms and Artificial Intelligence,LECTURE,Dr. Krishendu Ghosh
Thursday,13:30-15:00,103,DSAI_2022,Graphs and Social Networks,LECTURE,Dr. Utkarsh Khaire
Thursday,09:00-10:30,L108,DSAI_2023,Object Oriented Programming,LAB,Dr. Manjunath KV
Thursday,09:00-11:00,103,DSAI_2023,Introduction to Systems Thinking,LECTURE,Dr. Jagadeesha R Bhat
Thursday,11:15-13:15,103,DSAI_2023,Design & Analysis of Algorithms,LECTURE,Dr. Dibyajyoti Guha
Thursday,11:45-12:45,103,DSAI_2023,Discrete Mathematics,LECTURE,Dr. Animesh Roy
Thursday,09:00-11:00,103,DSAI_2024,Language and Communication,LECTURE,Dr. Rajesh
Thursday,10:45-12:15,103,DSAI_2024,Finance and Accounting,LECTURE,Dr. Anushree Kini
Thursday,11:15-13:15,L108,DSAI_2024,Problem Solving through Programming,LAB,Dr. Manjunath KV
Thursday,16:30-17:30,103,DSAI_2024,Mathematics for Data Science,LECTURE,Guest Faculty
Thursday,09:00-10:30,104,ECE_2021,Generative AI,LECTURE,Dr. Nataraj
Thursday,10:45-12:15,104,ECE_2021,Antennas & Radar Systems,LECTURE,Dr. Somen Bhattacharjee
Thursday,13:30-15:00,104,ECE_2021,Energy Efficient Neural Networks,LECTURE,Dr. Jagadish D N
Thursday,09:00-11:00,104,ECE_2022,Advanced Digital Communication System,LECTURE,Dr. Chinmayananda
Thursday,09:00-10:30,104,ECE_2022,Internet of Things,LECTURE,Dr. Prakash Pawar
Thursday,11:15-13:15,104,ECE_2022,Digital Signal Processing,LECTURE,Dr. Somen Bhattacharjee
Thursday,11:45-12:45,104,ECE_2022,Introduction to VLSI Design,LECTURE,Dr. Jagadish D N
Thursday,14:30-16:00,104,ECE_2022,Happiness and Wellbeing,LECTURE,Dr. Chandrika Kamath
Thursday,15:00-16:30,104,ECE_2022,Introduction to Algorithms,LECTURE,Dr. Deepak
